DPTO_CCDGO,MPIO_CCDGO,MPIO_CNMBR,MPIO_CDPMP,LLAVE_MUNICIPIO,VERSION,AREA,LATITUD,LONGITUD,TSP16_HOG,STP27_PERS
47,245,EL BANCO,47245,COLOMBIA - 47245,2018,814873330.9,9.114930635,-73.98105491,17164,59594
70,1,SINCELEJO,70001,COLOMBIA - 70001,2018,279972945.4,9.316673928,-75.43174966,75407,274622
70,110,BUENAVISTA,70110,COLOMBIA - 70110,2018,146498095.9,9.320045293,-74.95204439,2666,10007
70,124,CAIMITO,70124,COLOMBIA - 70124,2018,412469807.1,8.792311599,-75.13191063,3812,13331
70,204,COLOSÓ,70204,COLOMBIA - 70204,2018,131162692.4,9.527949746,-75.3644714,2307,7803
70,215,COROZAL,70215,COLOMBIA - 70215,2018,285894460.7,9.204025459,-75.25052519,18717,66350
70,221,COVEÑAS,70221,COLOMBIA - 70221,2018,56555153.47,9.394449802,-75.6574915,4820,17091
70,230,CHALÁN,70230,COLOMBIA - 70230,2018,83710014.83,9.569584598,-75.32420908,1156,4425
70,233,EL ROBLE,70233,COLOMBIA - 70233,2018,198434402,9.071009385,-75.1381866,2688,9786
70,235,GALERAS,70235,COLOMBIA - 70235,2018,321856426,9.135169096,-74.98134706,6017,20239
70,265,GUARANDA,70265,COLOMBIA - 70265,2018,361867637.1,8.383920699,-74.67618482,4249,15618
70,400,LA UNIÓN,70400,COLOMBIA - 70400,2018,232350394.7,8.811997799,-75.28322212,3232,11510
70,418,LOS PALMITOS,70418,COLOMBIA - 70418,2018,198884442.4,9.422380117,-75.21302191,6450,21831
70,429,MAJAGUAL,70429,COLOMBIA - 70429,2018,845158612,8.546148134,-74.71037883,9197,32622
70,508,OVEJAS,70508,COLOMBIA - 70508,2018,460048362,9.549655271,-75.18855916,6426,22384
70,523,PALMITO,70523,COLOMBIA - 70523,2018,174570195.3,9.334940293,-75.56199027,3461,12534
70,670,SAMPUÉS,70670,COLOMBIA - 70670,2018,213937700.7,9.165188649,-75.36027422,11402,44617
70,678,SAN BENITO ABAD,70678,COLOMBIA - 70678,2018,1494162956,8.835634919,-74.96469398,7439,25511
70,702,SAN JUAN DE BETULIA,70702,COLOMBIA - 70702,2018,168175572.4,9.292019071,-75.21363579,3736,13437
70,708,SAN MARCOS,70708,COLOMBIA - 70708,2018,970354812.1,8.589220102,-75.17249955,14906,53340
70,713,SAN ONOFRE,70713,COLOMBIA - 70713,2018,1035078993,9.814599536,-75.50522919,12506,47952
70,717,SAN PEDRO,70717,COLOMBIA - 70717,2018,212994817.4,9.396835638,-75.03741815,5093,18029
70,742,SAN LUIS DE SINCÉ,70742,COLOMBIA - 70742,2018,418979769.8,9.256299047,-75.09397089,8629,30188
70,771,SUCRE,70771,COLOMBIA - 70771,2018,1131180193,8.814333477,-74.74753131,7520,23971
70,820,SANTIAGO DE TOLÚ,70820,COLOMBIA - 70820,2018,302516691.9,9.533810567,-75.53543469,8934,32012
70,823,SAN JOSÉ DE TOLUVIEJO,70823,COLOMBIA - 70823,2018,285015891.3,9.490297716,-75.44451115,5366,20033
70,473,MORROA,70473,COLOMBIA - 70473,2018,170014897,9.392496685,-75.32718744,3932,14793
88,1,SAN ANDRÉS,88001,COLOMBIA - 88001,2018,27139792.76,12.54317882,-81.71757234,14672,43754
88,564,PROVIDENCIA,88564,COLOMBIA - 88564,2018,22284458.43,13.35325029,-81.37393949,1682,4545
81,1,ARAUCA,81001,COLOMBIA - 81001,2018,5787998752,6.796280825,-70.50921153,22772,75735
81,591,PUERTO RONDÓN,81591,COLOMBIA - 81591,2018,2281460252,6.411761829,-70.96678964,1298,4169
81,220,CRAVO NORTE,81220,COLOMBIA - 81220,2018,5212569096,6.346718779,-70.06982925,1171,3644
81,65,ARAUQUITA,81065,COLOMBIA - 81065,2018,3046788011,6.799338394,-71.29827429,13882,45268
81,300,FORTUL,81300,COLOMBIA - 81300,2018,1158596103,6.705315953,-71.829452,5405,17492
81,736,SARAVENA,81736,COLOMBIA - 81736,2018,945136071,6.906941714,-71.85070757,18273,52884
81,794,TAME,81794,COLOMBIA - 81794,2018,5418708890,6.390650479,-71.79178647,12460,40311
15,1,TUNJA,15001,COLOMBIA - 15001,2018,119688918.1,5.518472615,-73.37801856,55679,167991
15,22,ALMEIDA,15022,COLOMBIA - 15022,2018,57672119.17,4.954825081,-73.38813424,690,1582
15,47,AQUITANIA,15047,COLOMBIA - 15047,2018,942146562.7,5.437416373,-72.87149471,4621,13860
15,51,ARCABUCO,15051,COLOMBIA - 15051,2018,137898588,5.749565294,-73.43887967,1820,5465
15,87,BELÉN,15087,COLOMBIA - 15087,2018,163088220,6.005059265,-72.89369887,2463,7322
15,90,BERBEO,15090,COLOMBIA - 15090,2018,58013016.31,5.23205845,-73.10117398,575,1453
15,92,BETÉITIVA,15092,COLOMBIA - 15092,2018,101899548.5,5.920858933,-72.84857876,748,1895
15,97,BOAVITA,15097,COLOMBIA - 15097,2018,145305291.2,6.337515626,-72.62021239,1853,5024
15,104,BOYACÁ,15104,COLOMBIA - 15104,2018,48022867.93,5.439856216,-73.38136994,1527,4472
15,106,BRICEÑO,15106,COLOMBIA - 15106,2018,64599702.95,5.675509976,-73.90932682,706,2054
15,109,BUENAVISTA,15109,COLOMBIA - 15109,2018,110156756.5,5.489399419,-73.95066255,1538,4240
15,114,BUSBANZÁ,15114,COLOMBIA - 15114,2018,25352714.63,5.843483731,-72.87574623,321,903
15,131,CALDAS,15131,COLOMBIA - 15131,2018,78965574.18,5.575990669,-73.88057508,1029,3086
15,135,CAMPOHERMOSO,15135,COLOMBIA - 15135,2018,298728379.3,5.006862536,-73.1446703,1006,2705
15,162,CERINZA,15162,COLOMBIA - 15162,2018,63578581.91,5.962013698,-72.96447288,1219,3636
15,172,CHINAVITA,15172,COLOMBIA - 15172,2018,136373456.5,5.202971639,-73.34048074,1129,2842
15,176,CHIQUINQUIRÁ,15176,COLOMBIA - 15176,2018,165013669.4,5.622488024,-73.80424531,16310,52321
15,183,CHITA,15183,COLOMBIA - 15183,2018,677377002.5,6.091468485,-72.43903174,2654,7778
15,185,CHITARAQUE,15185,COLOMBIA - 15185,2018,158534721.7,5.984394625,-73.42582375,1734,5013
15,187,CHIVATÁ,15187,COLOMBIA - 15187,2018,49532340.15,5.563881086,-73.26331583,836,2783
15,189,CIÉNEGA,15189,COLOMBIA - 15189,2018,53992422.41,5.393059633,-73.28205772,1511,4492
15,204,CÓMBITA,15204,COLOMBIA - 15204,2018,145275954.8,5.687647033,-73.32928956,2913,12636
15,212,COPER,15212,COLOMBIA - 15212,2018,149869726.7,5.442983447,-74.02782956,1188,3019
15,215,CORRALES,15215,COLOMBIA - 15215,2018,60851431.91,5.82454582,-72.84544845,798,2479
15,377,LABRANZAGRANDE,15377,COLOMBIA - 15377,2018,581276770.1,5.541378132,-72.5903846,1109,3075
15,380,LA CAPILLA,15380,COLOMBIA - 15380,2018,56931169.3,5.113167102,-73.45923708,902,2300
15,401,LA VICTORIA,15401,COLOMBIA - 15401,2018,28005217.75,5.516724223,-74.2287318,386,956
15,403,LA UVITA,15403,COLOMBIA - 15403,2018,161563186.2,6.265126191,-72.55551085,1115,2872
15,542,PESCA,15542,COLOMBIA - 15542,2018,263092584.4,5.498483324,-73.07837993,2159,6604
15,550,PISBA,15550,COLOMBIA - 15550,2018,464950746.5,5.743493793,-72.44579043,544,1582
15,572,PUERTO BOYACÁ,15572,COLOMBIA - 15572,2018,1513601037,5.953466654,-74.4528581,14930,44784
15,580,QUÍPAMA,15580,COLOMBIA - 15580,2018,167326859,5.5615412,-74.2179341,1690,4194
15,755,SOCOTÁ,15755,COLOMBIA - 15755,2018,603586387.9,5.934920382,-72.55912904,2419,7133
15,757,SOCHA,15757,COLOMBIA - 15757,2018,150152003.4,5.960498836,-72.68239784,2579,7509
15,759,SOGAMOSO,15759,COLOMBIA - 15759,2018,208305874,5.667955869,-72.88630315,41453,120462
15,761,SOMONDOCO,15761,COLOMBIA - 15761,2018,58795050.07,4.970974064,-73.42878785,1036,2377
15,842,ÚMBITA,15842,COLOMBIA - 15842,2018,146085349.8,5.217241368,-73.46338477,2427,6905
15,861,VENTAQUEMADA,15861,COLOMBIA - 15861,2018,160011504.5,5.383385481,-73.52097942,4395,13984
15,879,VIRACACHÁ,15879,COLOMBIA - 15879,2018,62581144.64,5.440558216,-73.26627456,941,2582
15,897,ZETAQUIRA,15897,COLOMBIA - 15897,2018,251505065.1,5.285635983,-73.16763091,1582,4301
15,218,COVARACHÍA,15218,COLOMBIA - 15218,2018,102431322.5,6.519521476,-72.74020421,899,2628
15,224,CUCAITA,15224,COLOMBIA - 15224,2018,42128066.45,5.527104109,-73.44598646,1018,3375
15,226,CUÍTIVA,15226,COLOMBIA - 15226,2018,44133269.92,5.58775449,-72.93953686,598,1628
15,232,CHÍQUIZA,15232,COLOMBIA - 15232,2018,116511812.7,5.643075648,-73.44562391,1346,4347
15,236,CHIVOR,15236,COLOMBIA - 15236,2018,108679640.8,4.871181606,-73.36142379,595,1669
15,238,DUITAMA,15238,COLOMBIA - 15238,2018,234024392.5,5.890602515,-73.06709484,38704,117606
15,244,EL COCUY,15244,COLOMBIA - 15244,2018,238344619.4,6.353363177,-72.41923752,1327,3999
15,248,EL ESPINO,15248,COLOMBIA - 15248,2018,69400666.27,6.508240556,-72.48049625,971,2715
15,272,FIRAVITOBA,15272,COLOMBIA - 15272,2018,109340595.1,5.67367659,-73.01983352,2172,6523
15,276,FLORESTA,15276,COLOMBIA - 15276,2018,88128456.43,5.85899211,-72.92499826,1111,3186
15,293,GACHANTIVÁ,15293,COLOMBIA - 15293,2018,88166427.32,5.744105975,-73.5426552,978,2744
15,296,GÁMEZA,15296,COLOMBIA - 15296,2018,123681617.1,5.803331343,-72.73550244,1450,4395
15,299,GARAGOA,15299,COLOMBIA - 15299,2018,193512491.1,5.089466651,-73.31430272,5189,14145
15,317,GUACAMAYAS,15317,COLOMBIA - 15317,2018,57652329.87,6.445438546,-72.51635332,675,1790
15,322,GUATEQUE,15322,COLOMBIA - 15322,2018,36139285.24,5.01450831,-73.48812352,3035,8123
15,325,GUAYATÁ,15325,COLOMBIA - 15325,2018,99966838.64,4.931424341,-73.49663372,1292,3112
15,362,IZA,15362,COLOMBIA - 15362,2018,34247782.73,5.617366016,-72.96986504,709,1944
15,367,JENESANO,15367,COLOMBIA - 15367,2018,59008290.53,5.377151752,-73.37694968,2159,6333
15,368,JERICÓ,15368,COLOMBIA - 15368,2018,131736891.2,6.145459487,-72.58580855,1261,3540
15,407,VILLA DE LEYVA,15407,COLOMBIA - 15407,2018,126588412.7,5.665762424,-73.514948,4844,14406
15,425,MACANAL,15425,COLOMBIA - 15425,2018,199966005.6,4.980176495,-73.29413695,1373,3568
15,442,MARIPÍ,15442,COLOMBIA - 15442,2018,160684789.4,5.569810633,-74.02003127,1784,5354
15,455,MIRAFLORES,15455,COLOMBIA - 15455,2018,258714180.8,5.150953297,-73.17896722,3160,8274
15,464,MONGUA,15464,COLOMBIA - 15464,2018,360377147.3,5.709712459,-72.69158157,1421,4300
15,466,MONGUÍ,15466,COLOMBIA - 15466,2018,68854760.38,5.697352228,-72.83298664,1355,3895
15,469,MONIQUIRÁ,15469,COLOMBIA - 15469,2018,218279055.5,5.863370485,-73.55852538,7328,20848
15,476,MOTAVITA,15476,COLOMBIA - 15476,2018,60044097,5.606192449,-73.37734267,1423,5253
15,480,MUZO,15480,COLOMBIA - 15480,2018,137874127.3,5.525346222,-74.11657679,2805,8323
15,491,NOBSA,15491,COLOMBIA - 15491,2018,55425475.63,5.778759851,-72.93268324,4651,14651
15,494,NUEVO COLÓN,15494,COLOMBIA - 15494,2018,51396797.36,5.354701485,-73.44873424,1646,5025
15,500,OICATÁ,15500,COLOMBIA - 15500,2018,60302176.23,5.610787844,-73.27991905,934,2797
15,507,OTANCHE,15507,COLOMBIA - 15507,2018,475040067.4,5.753787787,-74.19719423,2407,6997
15,511,PACHAVITA,15511,COLOMBIA - 15511,2018,66690169.38,5.148323877,-73.39951219,910,2275
15,514,PÁEZ,15514,COLOMBIA - 15514,2018,339069083.3,5.095211035,-73.00435863,1092,2930
15,516,PAIPA,15516,COLOMBIA - 15516,2018,305109195,5.826771538,-73.13795246,10174,31141
15,518,PAJARITO,15518,COLOMBIA - 15518,2018,313682574.3,5.382328949,-72.69672674,699,1941
15,522,PANQUEBA,15522,COLOMBIA - 15522,2018,39715248.6,6.443299758,-72.46182431,549,1644
15,531,PAUNA,15531,COLOMBIA - 15531,2018,252628722.9,5.688801559,-74.00504121,2433,6355
15,533,PAYA,15533,COLOMBIA - 15533,2018,443810457.4,5.621242742,-72.3692906,629,2061
15,537,PAZ DE RÍO,15537,COLOMBIA - 15537,2018,122699509.1,6.028699365,-72.76752624,1434,4047
15,599,RAMIRIQUÍ,15599,COLOMBIA - 15599,2018,125683802.3,5.319934092,-73.310779,2729,8889
15,600,RÁQUIRA,15600,COLOMBIA - 15600,2018,220666370.3,5.496268621,-73.62894438,2499,7312
15,621,RONDÓN,15621,COLOMBIA - 15621,2018,206363429.7,5.379947879,-73.19650995,885,2230
15,632,SABOYÁ,15632,COLOMBIA - 15632,2018,248651962,5.699926051,-73.74799466,3405,11161
15,638,SÁCHICA,15638,COLOMBIA - 15638,2018,63927258.29,5.573464882,-73.543102,1523,4823
15,646,SAMACÁ,15646,COLOMBIA - 15646,2018,167586236.8,5.47053997,-73.5211756,5019,17542
15,660,SAN EDUARDO,15660,COLOMBIA - 15660,2018,109469601.8,5.234614686,-73.04914067,654,1572
15,664,SAN JOSÉ DE PARE,15664,COLOMBIA - 15664,2018,74403550.31,5.994154088,-73.54386522,1672,4658
15,667,SAN LUIS DE GACENO,15667,COLOMBIA - 15667,2018,469845495.8,4.81527217,-73.12378208,1762,4551
15,673,SAN MATEO,15673,COLOMBIA - 15673,2018,123879471.8,6.406888642,-72.55962759,1197,3307
15,676,SAN MIGUEL DE SEMA,15676,COLOMBIA - 15676,2018,93998069.05,5.532326922,-73.74715898,993,2901
15,681,SAN PABLO DE BORBUR,15681,COLOMBIA - 15681,2018,195904356.8,5.677345066,-74.11403749,2045,5839
15,686,SANTANA,15686,COLOMBIA - 15686,2018,67963823.5,6.057614971,-73.48974828,2404,6826
15,690,SANTA MARÍA,15690,COLOMBIA - 15690,2018,309659673.5,4.823002556,-73.25377506,1169,3109
15,693,SANTA ROSA DE VITERBO,15693,COLOMBIA - 15693,2018,116706092.4,5.892950301,-72.9917278,4052,11329
15,696,SANTA SOFÍA,15696,COLOMBIA - 15696,2018,77562816.44,5.731602716,-73.60366287,1032,2959
15,720,SATIVANORTE,15720,COLOMBIA - 15720,2018,161310164.6,6.13211793,-72.73032415,798,2026
15,723,SATIVASUR,15723,COLOMBIA - 15723,2018,54884681.08,6.070662375,-72.7153819,385,1048
15,740,SIACHOQUE,15740,COLOMBIA - 15740,2018,119222967,5.498747701,-73.21681778,1942,6649
15,753,SOATÁ,15753,COLOMBIA - 15753,2018,123095437.8,6.323088045,-72.69604089,3243,8538
15,762,SORA,15762,COLOMBIA - 15762,2018,47845023.78,5.580573191,-73.44371838,927,2586
15,763,SOTAQUIRÁ,15763,COLOMBIA - 15763,2018,285293807.9,5.785275443,-73.25301142,2570,7953
15,764,SORACÁ,15764,COLOMBIA - 15764,2018,55757753.05,5.494890461,-73.31899997,1701,5904
15,774,SUSACÓN,15774,COLOMBIA - 15774,2018,182703137.1,6.215200578,-72.71575634,998,2555
15,776,SUTAMARCHÁN,15776,COLOMBIA - 15776,2018,103505336.2,5.640030759,-73.62598773,1945,5755
15,778,SUTATENZA,15778,COLOMBIA - 15778,2018,41127010.65,5.026857163,-73.43351066,1309,3501
15,790,TASCO,15790,COLOMBIA - 15790,2018,209698111.7,5.882294313,-72.72626817,1852,5150
15,798,TENZA,15798,COLOMBIA - 15798,2018,45864082.54,5.071413139,-73.42479699,1372,3461
15,804,TIBANÁ,15804,COLOMBIA - 15804,2018,121832654.8,5.301116649,-73.39325209,2813,7966
15,806,TIBASOSA,15806,COLOMBIA - 15806,2018,93756754.16,5.747329389,-73.01114724,3620,11023
15,808,TINJACÁ,15808,COLOMBIA - 15808,2018,79751401.8,5.577566497,-73.67614572,1063,2869
15,810,TIPACOQUE,15810,COLOMBIA - 15810,2018,71947671.25,6.42035349,-72.69463583,1160,3154
15,814,TOCA,15814,COLOMBIA - 15814,2018,168251862.8,5.580254287,-73.1606969,2749,8707
15,816,TOGÜÍ,15816,COLOMBIA - 15816,2018,101443124.5,5.921830062,-73.48921806,1379,4224
15,820,TÓPAGA,15820,COLOMBIA - 15820,2018,33629528.21,5.765350303,-72.83672958,1172,3531
15,822,TOTA,15822,COLOMBIA - 15822,2018,196046061,5.489194907,-73.0053446,1436,4530
15,832,TUNUNGUÁ,15832,COLOMBIA - 15832,2018,29221308.06,5.720301516,-73.94330926,526,1526
15,835,TURMEQUÉ,15835,COLOMBIA - 15835,2018,79706604.37,5.305697418,-73.50908714,2046,5856
15,837,TUTA,15837,COLOMBIA - 15837,2018,165330383.1,5.672127291,-73.18298211,2605,8154
15,839,TUTAZÁ,15839,COLOMBIA - 15839,2018,122009502,6.078051903,-72.85707832,592,1794
15,180,CHISCAS,15180,COLOMBIA - 15180,2018,658814898.1,6.68911806,-72.41795675,1299,3587
15,223,CUBARÁ,15223,COLOMBIA - 15223,2018,1177614610,6.886954878,-72.18156285,2831,10164
15,332,GÜICÁN DE LA SIERRA,15332,COLOMBIA - 15332,2018,952217878.2,6.566991765,-72.25599334,1420,3921
25,19,ALBÁN,25019,COLOMBIA - 25019,2018,50835099.82,4.891121638,-74.44278432,2137,6136
25,35,ANAPOIMA,25035,COLOMBIA - 25035,2018,123955490.1,4.559962881,-74.5256953,4586,12241
25,40,ANOLAIMA,25040,COLOMBIA - 25040,2018,120952347.1,4.789313614,-74.46194256,4880,12204
25,53,ARBELÁEZ,25053,COLOMBIA - 25053,2018,142459967.2,4.232786985,-74.39576291,3441,10005
25,86,BELTRÁN,25086,COLOMBIA - 25086,2018,176845987.1,4.719684091,-74.75631813,655,1720
25,95,BITUIMA,25095,COLOMBIA - 25095,2018,61046193.6,4.847821091,-74.52862766,902,2224
25,99,BOJACÁ,25099,COLOMBIA - 25099,2018,102319881.3,4.691668428,-74.32898808,3027,9674
25,120,CABRERA,25120,COLOMBIA - 25120,2018,421839592.6,3.91861924,-74.44615606,1442,4512
25,123,CACHIPAY,25123,COLOMBIA - 25123,2018,53452615.54,4.723063341,-74.45919528,3568,9274
25,126,CAJICÁ,25126,COLOMBIA - 25126,2018,51275631.21,4.930402779,-74.02985115,26416,81111
25,148,CAPARRAPÍ,25148,COLOMBIA - 25148,2018,615667597.6,5.381501399,-74.52123595,4131,10301
25,151,CÁQUEZA,25151,COLOMBIA - 25151,2018,111506819.7,4.402259457,-73.94482435,5501,15594
25,154,CARMEN DE CARUPA,25154,COLOMBIA - 25154,2018,298549064.1,5.338856556,-73.92614817,2425,7345
25,168,CHAGUANÍ,25168,COLOMBIA - 25168,2018,172026722.5,4.95425175,-74.63090138,1315,3323
25,178,CHIPAQUE,25178,COLOMBIA - 25178,2018,150549554,4.425778926,-74.0594698,2815,8633
25,181,CHOACHÍ,25181,COLOMBIA - 25181,2018,212420096.2,4.582965197,-73.91287723,3567,10397
25,183,CHOCONTÁ,25183,COLOMBIA - 25183,2018,300193898.7,5.118419271,-73.68068583,6010,19825
25,200,COGUA,25200,COLOMBIA - 25200,2018,132880382.1,5.103127532,-73.97536559,6588,21102
25,214,COTA,25214,COLOMBIA - 25214,2018,53677392.72,4.788271997,-74.12339507,9855,31868
25,224,CUCUNUBÁ,25224,COLOMBIA - 25224,2018,109840173.5,5.230308105,-73.78001885,2083,7013
25,245,EL COLEGIO,25245,COLOMBIA - 25245,2018,118279645,4.556947085,-74.42658478,9317,22775
25,258,EL PEÑÓN,25258,COLOMBIA - 25258,2018,134090998.4,5.261728244,-74.30830564,1420,3458
25,269,FACATATIVÁ,25269,COLOMBIA - 25269,2018,158020733.1,4.834052334,-74.3380229,44648,136041
25,279,FÓMEQUE,25279,COLOMBIA - 25279,2018,460175351.9,4.528568462,-73.79705267,3758,10749
25,281,FOSCA,25281,COLOMBIA - 25281,2018,111203545.3,4.316280072,-73.95286784,1832,5578
25,286,FUNZA,25286,COLOMBIA - 25286,2018,67753689.68,4.743996711,-74.19865992,29935,90854
25,288,FÚQUENE,25288,COLOMBIA - 25288,2018,77461228.38,5.416288902,-73.77059829,1477,4849
25,293,GACHALÁ,25293,COLOMBIA - 25293,2018,384997087.3,4.65495513,-73.51055381,1600,4378
25,295,GACHANCIPÁ,25295,COLOMBIA - 25295,2018,43057406.85,5.01001953,-73.87671759,5401,16633
25,297,GACHETÁ,25297,COLOMBIA - 25297,2018,258862023,4.867551134,-73.61773287,2972,8203
25,299,GAMA,25299,COLOMBIA - 25299,2018,107686798.3,4.723573464,-73.60054441,1121,3055
25,312,GRANADA,25312,COLOMBIA - 25312,2018,60704977.78,4.523484884,-74.33724619,2210,6922
25,317,GUACHETÁ,25317,COLOMBIA - 25317,2018,170173303.6,5.387291542,-73.69328234,4227,12405
25,320,GUADUAS,25320,COLOMBIA - 25320,2018,763675863.9,5.173554764,-74.64014651,9258,27571
25,322,GUASCA,25322,COLOMBIA - 25322,2018,360588520.9,4.801276832,-73.84643485,4870,14992
25,324,GUATAQUÍ,25324,COLOMBIA - 25324,2018,90952202.87,4.512302848,-74.78184976,1035,1977
25,326,GUATAVITA,25326,COLOMBIA - 25326,2018,252368062,4.91158717,-73.78648564,2004,6148
25,328,GUAYABAL DE SÍQUIMA,25328,COLOMBIA - 25328,2018,61873448.64,4.87939572,-74.48347679,1385,3604
25,335,GUAYABETAL,25335,COLOMBIA - 25335,2018,222817826.6,4.231875945,-73.83543981,1986,5809
25,339,GUTIÉRREZ,25339,COLOMBIA - 25339,2018,453225490.5,4.166089563,-74.0246527,1195,3311
25,368,JERUSALÉN,25368,COLOMBIA - 25368,2018,221860182,4.571350254,-74.68915854,981,2025
25,372,JUNÍN,25372,COLOMBIA - 25372,2018,343825553.8,4.705170789,-73.69247873,1879,5234
25,377,LA CALERA,25377,COLOMBIA - 25377,2018,326509935.5,4.700785443,-73.92939921,9349,28501
25,386,LA MESA,25386,COLOMBIA - 25386,2018,148198734.8,4.650773167,-74.47321717,11302,29452
25,394,LA PALMA,25394,COLOMBIA - 25394,2018,190790693.3,5.333400646,-74.40807863,3087,7708
25,398,LA PEÑA,25398,COLOMBIA - 25398,2018,128470717,5.20459882,-74.40786611,2095,5429
25,402,LA VEGA,25402,COLOMBIA - 25402,2018,155437557.4,4.978619842,-74.33936061,4551,13085
25,407,LENGUAZAQUE,25407,COLOMBIA - 25407,2018,155630376.9,5.303637171,-73.68153228,2864,9425
25,426,MACHETÁ,25426,COLOMBIA - 25426,2018,229207477.4,5.040349198,-73.61738241,2262,6057
25,430,MADRID,25430,COLOMBIA - 25430,2018,119581916.9,4.772677444,-74.25976855,35557,109696
25,436,MANTA,25436,COLOMBIA - 25436,2018,107906512.2,4.976881151,-73.56313741,1359,3354
25,438,MEDINA,25438,COLOMBIA - 25438,2018,1196749490,4.484437919,-73.40598487,2731,7281
25,483,NARIÑO,25483,COLOMBIA - 25483,2018,55162626.91,4.407952015,-74.80565317,860,2101
25,486,NEMOCÓN,25486,COLOMBIA - 25486,2018,98365039.89,5.093705358,-73.88380237,4048,12198
25,488,NILO,25488,COLOMBIA - 25488,2018,224732086.4,4.294780933,-74.614695,2840,10555
25,489,NIMAIMA,25489,COLOMBIA - 25489,2018,59499824.56,5.133748304,-74.39638094,1324,3086
25,491,NOCAIMA,25491,COLOMBIA - 25491,2018,68938233.03,5.066110761,-74.38975476,2015,5211
25,506,VENECIA,25506,COLOMBIA - 25506,2018,122203316.8,4.063342074,-74.45259796,1521,4130
25,513,PACHO,25513,COLOMBIA - 25513,2018,402626777.1,5.168367634,-74.16336544,8859,23726
25,518,PAIME,25518,COLOMBIA - 25518,2018,173635711.2,5.387647345,-74.16395696,1420,3865
25,524,PANDI,25524,COLOMBIA - 25524,2018,71697583.09,4.180497268,-74.4711213,1737,4735
25,530,PARATEBUENO,25530,COLOMBIA - 25530,2018,885533703.4,4.452343245,-73.18698578,2637,8043
25,535,PASCA,25535,COLOMBIA - 25535,2018,271711612,4.293733611,-74.27396924,2870,8686
25,572,PUERTO SALGAR,25572,COLOMBIA - 25572,2018,515941454.6,5.619752748,-74.5801923,4981,15019
25,580,PULÍ,25580,COLOMBIA - 25580,2018,197687884.6,4.691336253,-74.68074404,984,2525
25,592,QUEBRADANEGRA,25592,COLOMBIA - 25592,2018,79856429.52,5.09998103,-74.4945107,1656,4453
25,594,QUETAME,25594,COLOMBIA - 25594,2018,137835513,4.334589044,-73.85264561,1656,4929
25,596,QUIPILE,25596,COLOMBIA - 25596,2018,127717134.9,4.715072643,-74.55411259,2430,6114
25,599,APULO,25599,COLOMBIA - 25599,2018,121986903.3,4.520362574,-74.57842061,2873,7533
25,612,RICAURTE,25612,COLOMBIA - 25612,2018,128297519.7,4.307363489,-74.72943403,4657,10788
25,645,SAN ANTONIO DEL TEQUENDAMA,25645,COLOMBIA - 25645,2018,88565648.68,4.599741357,-74.34490342,3962,10214
25,649,SAN BERNARDO,25649,COLOMBIA - 25649,2018,247012617.6,4.140958464,-74.35397692,2671,7417
25,653,SAN CAYETANO,25653,COLOMBIA - 25653,2018,287807945.3,5.314600423,-74.07232077,1474,4043
25,658,SAN FRANCISCO,25658,COLOMBIA - 25658,2018,118745982.9,4.964100703,-74.27217129,3513,9644
25,718,SASAIMA,25718,COLOMBIA - 25718,2018,111615253.6,4.946805263,-74.41230921,3688,9807
25,736,SESQUILÉ,25736,COLOMBIA - 25736,2018,141147749.3,5.008771672,-73.78095546,3442,11067
25,743,SILVANIA,25743,COLOMBIA - 25743,2018,162574528.1,4.436967141,-74.37050903,7434,20581
25,745,SIMIJACA,25745,COLOMBIA - 25745,2018,96715545.5,5.509773128,-73.84519164,3914,11526
25,758,SOPÓ,25758,COLOMBIA - 25758,2018,111080489.2,4.888060112,-73.96587528,7834,24838
25,769,SUBACHOQUE,25769,COLOMBIA - 25769,2018,209217291.5,4.970358034,-74.15689923,4839,14874
25,772,SUESCA,25772,COLOMBIA - 25772,2018,173068986.2,5.136080248,-73.78266681,5735,15401
25,777,SUPATÁ,25777,COLOMBIA - 25777,2018,130389673.5,5.061692703,-74.23138328,1832,4726
25,779,SUSA,25779,COLOMBIA - 25779,2018,104154571.5,5.440092358,-73.82392529,1958,6073
25,781,SUTATAUSA,25781,COLOMBIA - 25781,2018,64850538.14,5.242909347,-73.85540343,1648,5258
25,785,TABIO,25785,COLOMBIA - 25785,2018,75198395.28,4.951520046,-74.08449648,6528,20602
25,793,TAUSA,25793,COLOMBIA - 25793,2018,201866416.3,5.193997664,-73.95631705,2073,6735
25,797,TENA,25797,COLOMBIA - 25797,2018,51437345.52,4.651598602,-74.39182535,3076,8072
25,799,TENJO,25799,COLOMBIA - 25799,2018,114236073.8,4.838548601,-74.14680287,7147,20386
25,805,TIBACUY,25805,COLOMBIA - 25805,2018,84752273.05,4.321357899,-74.48667274,1755,3944
25,807,TIBIRITA,25807,COLOMBIA - 25807,2018,56547394.47,5.084102682,-73.51362546,1007,2439
25,815,TOCAIMA,25815,COLOMBIA - 25815,2018,245834521.5,4.452072974,-74.64864406,6200,13649
25,817,TOCANCIPÁ,25817,COLOMBIA - 25817,2018,73240087.21,4.968852913,-73.92887021,12964,39416
25,823,TOPAIPÍ,25823,COLOMBIA - 25823,2018,143710792.3,5.355688386,-74.28963994,1465,3537
